Month,raw20TsryYld,rawAAAyld,rawBBByld,raw3moBill,rawIGpctDflt,rawSGpctDflt,rawTotalpctDflt,rawIGcountDflt,rawSGcountDflt,rawCPI,rawSPX,rawIndPro,rawAnnInflRate
05/1936,2.660000,3.270000,4.940000,0.200000,0.040000,0.225833,0.135833,0.250000,1.583333,13.679519,14.090000,7.200100,-0.004184
06/1936,2.660000,3.240000,4.900000,0.200000,0.040000,0.225833,0.135833,0.250000,1.583333,13.822911,14.690000,7.338500,0.008333
07/1936,2.650000,3.230000,4.840000,0.150000,0.040000,0.225833,0.135833,0.250000,1.583333,13.880267,15.560000,7.477000,0.016667
08/1936,2.610000,3.210000,4.740000,0.200000,0.040000,0.225833,0.135833,0.250000,1.583333,13.966302,15.870000,7.587800,0.022846
09/1936,2.600000,3.180000,4.620000,0.160000,0.040000,0.225833,0.135833,0.250000,1.583333,14.023658,16.050000,7.726200,0.022752
10/1936,2.620000,3.180000,4.540000,0.130000,0.040000,0.225833,0.135833,0.250000,1.583333,13.966302,16.890000,7.837000,0.018653
11/1936,2.530000,3.150000,4.520000,0.110000,0.040000,0.225833,0.135833,0.250000,1.583333,13.966302,17.360000,8.058500,0.014478
12/1936,2.510000,3.100000,4.530000,0.120000,0.040000,0.225833,0.135833,0.250000,1.583333,13.966302,17.060000,8.307800,0.010320
01/1937,2.470000,3.100000,4.490000,0.170000,0.051667,0.228333,0.143333,0.333333,1.500000,14.081015,17.590000,8.280100,0.018500
02/1937,2.460000,3.220000,4.530000,0.150000,0.051667,0.228333,0.143333,0.333333,1.500000,14.109693,18.110000,8.390800,0.026778
03/1937,2.600000,3.320000,4.680000,0.380000,0.051667,0.228333,0.143333,0.333333,1.500000,14.224406,18.090000,8.584700,0.039059
04/1937,2.800000,3.420000,4.840000,0.560000,0.051667,0.228333,0.143333,0.333333,1.500000,14.281762,17.010000,8.584700,0.043084
05/1937,2.760000,3.330000,4.840000,0.410000,0.051667,0.228333,0.143333,0.333333,1.500000,14.339119,16.250000,8.612400,0.047092
06/1937,2.760000,3.280000,4.930000,0.360000,0.051667,0.228333,0.143333,0.333333,1.500000,14.367797,15.640000,8.501600,0.038662
07/1937,2.720000,3.250000,4.910000,0.280000,0.051667,0.228333,0.143333,0.333333,1.500000,14.425154,16.570000,8.557000,0.038505
08/1937,2.720000,3.240000,4.920000,0.290000,0.051667,0.228333,0.143333,0.333333,1.500000,14.482510,16.740000,8.501600,0.036294
09/1937,2.770000,3.280000,5.160000,0.310000,0.051667,0.228333,0.143333,0.333333,1.500000,14.597223,14.370000,8.224700,0.040086
10/1937,2.760000,3.270000,5.520000,0.200000,0.051667,0.228333,0.143333,0.333333,1.500000,14.539866,12.280000,7.615500,0.040247
11/1937,2.710000,3.240000,5.820000,0.090000,0.051667,0.228333,0.143333,0.333333,1.500000,14.453832,11.200000,6.867800,0.034312
12/1937,2.670000,3.210000,5.730000,0.110000,0.051667,0.228333,0.143333,0.333333,1.500000,14.396475,11.020000,6.258500,0.030336
01/1938,2.650000,3.170000,5.890000,0.100000,0.129167,0.215833,0.175833,0.750000,1.416667,14.224406,11.310000,6.120100,0.010132
02/1938,2.640000,3.200000,5.970000,0.080000,0.129167,0.215833,0.175833,0.750000,1.416667,14.081015,11.040000,6.064700,-0.002035
03/1938,2.640000,3.220000,6.300000,0.080000,0.129167,0.215833,0.175833,0.750000,1.416667,14.081015,10.310000,6.064700,-0.010132
04/1938,2.620000,3.300000,6.470000,0.090000,0.129167,0.215833,0.175833,0.750000,1.416667,14.138371,9.890000,5.953900,-0.010091
05/1938,2.510000,3.220000,6.060000,0.050000,0.129167,0.215833,0.175833,0.750000,1.416667,14.081015,9.980000,5.815400,-0.018164
06/1938,2.520000,3.260000,6.250000,0.050000,0.129167,0.215833,0.175833,0.750000,1.416667,14.081015,10.210000,5.870800,-0.020162
07/1938,2.520000,3.220000,5.630000,0.070000,0.129167,0.215833,0.175833,0.750000,1.416667,14.109693,12.240000,6.203100,-0.022111
08/1938,2.510000,3.180000,5.490000,0.060000,0.129167,0.215833,0.175833,0.750000,1.416667,14.081015,12.310000,6.535400,-0.028114
09/1938,2.580000,3.210000,5.650000,0.080000,0.129167,0.215833,0.175833,0.750000,1.416667,14.081015,11.750000,6.729300,-0.036004
10/1938,2.480000,3.150000,5.360000,0.050000,0.129167,0.215833,0.175833,0.750000,1.416667,14.023658,13.060000,6.895400,-0.036149
11/1938,2.500000,3.100000,5.230000,0.040000,0.129167,0.215833,0.175833,0.750000,1.416667,13.966302,13.070000,7.172400,-0.034312
12/1938,2.490000,3.080000,5.270000,0.030000,0.129167,0.215833,0.175833,0.750000,1.416667,13.994980,12.690000,7.255400,-0.028285
01/1939,2.470000,3.010000,5.120000,0.030000,0.034167,0.147500,0.101667,0.166667,1.083333,13.937623,12.500000,7.255400,-0.020367
02/1939,2.440000,3.000000,5.050000,0.030000,0.034167,0.147500,0.101667,0.166667,1.083333,13.880267,12.400000,7.310800,-0.014359
03/1939,2.340000,2.990000,4.890000,0.030000,0.034167,0.147500,0.101667,0.166667,1.083333,13.851589,12.390000,7.338500,-0.016427
04/1939,2.300000,3.020000,5.150000,0.030000,0.034167,0.147500,0.101667,0.166667,1.083333,13.822911,10.830000,7.310800,-0.022565
05/1939,2.170000,2.970000,5.070000,0.030000,0.034167,0.147500,0.101667,0.166667,1.083333,13.822911,11.230000,7.283100,-0.018500
06/1939,2.130000,2.920000,4.910000,0.030000,0.034167,0.147500,0.101667,0.166667,1.083333,13.794232,11.430000,7.449300,-0.020577
07/1939,2.160000,2.890000,4.840000,0.040000,0.034167,0.147500,0.101667,0.166667,1.083333,13.822911,11.710000,7.670800,-0.020535
08/1939,2.210000,2.930000,4.850000,0.050000,0.034167,0.147500,0.101667,0.166667,1.083333,13.794232,11.540000,7.781600,-0.020577
09/1939,2.650000,3.250000,5.000000,0.140000,0.034167,0.147500,0.101667,0.166667,1.083333,14.081015,12.770000,8.252400,0.000000
10/1939,2.600000,3.150000,4.880000,0.050000,0.034167,0.147500,0.101667,0.166667,1.083333,14.023658,12.900000,8.667800,0.000000
11/1939,2.460000,3.000000,4.850000,0.050000,0.034167,0.147500,0.101667,0.166667,1.083333,13.994980,12.670000,8.889300,0.002051
12/1939,2.350000,2.940000,4.920000,0.040000,0.034167,0.147500,0.101667,0.166667,1.083333,13.937623,12.370000,8.889300,-0.004107
01/1940,2.300000,2.880000,4.860000,0.010000,0.049167,0.295833,0.205833,0.166667,1.833333,13.908945,12.300000,8.778500,-0.002060
02/1940,2.320000,2.860000,4.830000,0.020000,0.049167,0.295833,0.205833,0.166667,1.833333,13.994980,12.220000,8.501600,0.008230
03/1940,2.250000,2.840000,4.800000,0.020000,0.049167,0.295833,0.205833,0.166667,1.833333,13.966302,12.150000,8.307800,0.008247
04/1940,2.250000,2.820000,4.740000,0.020000,0.049167,0.295833,0.205833,0.166667,1.833333,13.966302,12.270000,8.473900,0.010320
05/1940,2.380000,2.930000,4.940000,0.060000,0.049167,0.295833,0.205833,0.166667,1.833333,13.994980,10.580000,8.723200,0.012371
06/1940,2.390000,2.960000,5.110000,0.100000,0.049167,0.295833,0.205833,0.166667,1.833333,14.052336,9.670000,9.000100,0.018538
07/1940,2.280000,2.880000,4.800000,0.050000,0.049167,0.295833,0.205833,0.166667,1.833333,14.023658,9.990000,9.110800,0.014418
08/1940,2.250000,2.850000,4.760000,0.040000,0.049167,0.295833,0.205833,0.166667,1.833333,13.966302,10.200000,9.166200,0.012397
09/1940,2.180000,2.820000,4.660000,0.050000,0.049167,0.295833,0.205833,0.166667,1.833333,14.023658,10.630000,9.360100,-0.004082
10/1940,2.100000,2.790000,4.560000,0.020000,0.049167,0.295833,0.205833,0.166667,1.833333,13.994980,10.730000,9.498500,-0.002047
11/1940,1.970000,2.750000,4.480000,0.020000,0.049167,0.295833,0.205833,0.166667,1.833333,13.994980,10.980000,9.720100,0.000000
12/1940,1.890000,2.710000,4.450000,0.020000,0.049167,0.295833,0.205833,0.166667,1.833333,14.081015,10.530000,10.052400,0.010236
01/1941,1.990000,2.750000,4.380000,0.020000,0.000000,0.142500,0.090000,0.000000,0.833333,14.081015,10.550000,10.301600,0.012295
02/1941,2.100000,2.780000,4.420000,0.040000,0.000000,0.142500,0.090000,0.000000,0.833333,14.081015,9.890000,10.606200,0.006129
03/1941,2.010000,2.800000,4.380000,0.110000,0.000000,0.142500,0.090000,0.000000,0.833333,14.138371,9.950000,10.938600,0.012245
04/1941,1.960000,2.820000,4.330000,0.100000,0.000000,0.142500,0.090000,0.000000,0.833333,14.281762,9.640000,10.966200,0.022336
05/1941,1.920000,2.810000,4.320000,0.110000,0.000000,0.142500,0.090000,0.000000,0.833333,14.367797,9.430000,11.464700,0.026291
06/1941,1.910000,2.770000,4.310000,0.120000,0.000000,0.142500,0.090000,0.000000,0.833333,14.625901,9.760000,11.547800,0.040005
07/1941,1.900000,2.740000,4.280000,0.120000,0.000000,0.142500,0.090000,0.000000,0.833333,14.711936,10.260000,11.686300,0.047913
08/1941,1.940000,2.740000,4.270000,0.130000,0.000000,0.142500,0.090000,0.000000,0.833333,14.855327,10.210000,11.824700,0.061711
09/1941,1.940000,2.750000,4.300000,0.100000,0.000000,0.142500,0.090000,0.000000,0.833333,15.113431,10.240000,11.824700,0.074838
10/1941,1.880000,2.730000,4.280000,0.090000,0.000000,0.142500,0.090000,0.000000,0.833333,15.285501,9.830000,11.935500,0.088206
11/1941,1.850000,2.720000,4.280000,0.280000,0.000000,0.142500,0.090000,0.000000,0.833333,15.400214,9.370000,11.990900,0.095683
12/1941,1.960000,2.800000,4.380000,0.330000,0.000000,0.142500,0.090000,0.000000,0.833333,15.457570,8.760000,12.184700,0.093271
01/1942,2.010000,2.830000,4.290000,0.270000,0.000000,0.060833,0.037500,0.000000,0.333333,15.658318,8.930000,12.434000,0.106175
02/1942,2.090000,2.850000,4.290000,0.250000,0.000000,0.060833,0.037500,0.000000,0.333333,15.773031,8.650000,12.655500,0.113474
03/1942,2.000000,2.860000,4.300000,0.250000,0.000000,0.060833,0.037500,0.000000,0.333333,15.973778,8.180000,12.794000,0.122056
04/1942,1.980000,2.830000,4.260000,0.320000,0.000000,0.060833,0.037500,0.000000,0.333333,16.088491,7.840000,12.434000,0.119121
05/1942,1.970000,2.850000,4.270000,0.370000,0.000000,0.060833,0.037500,0.000000,0.333333,16.231883,7.930000,12.461600,0.121988
06/1942,1.970000,2.850000,4.330000,0.370000,0.000000,0.060833,0.037500,0.000000,0.333333,16.260561,8.330000,12.489300,0.105949
07/1942,2.000000,2.830000,4.300000,0.380000,0.000000,0.060833,0.037500,0.000000,0.333333,16.346595,8.640000,12.794000,0.105361
08/1942,2.020000,2.810000,4.280000,0.380000,0.000000,0.060833,0.037500,0.000000,0.333333,16.432630,8.590000,13.181700,0.100910
09/1942,2.030000,2.800000,4.260000,0.380000,0.000000,0.060833,0.037500,0.000000,0.333333,16.489987,8.680000,13.486300,0.087169
10/1942,2.050000,2.800000,4.240000,0.380000,0.000000,0.060833,0.037500,0.000000,0.333333,16.633378,9.320000,13.929400,0.084507
11/1942,2.060000,2.790000,4.250000,0.380000,0.000000,0.060833,0.037500,0.000000,0.333333,16.748091,9.470000,14.261700,0.083903
12/1942,2.090000,2.810000,4.280000,0.380000,0.000000,0.060833,0.037500,0.000000,0.333333,16.862804,9.520000,14.594000,0.087011
01/1943,2.320000,2.790000,4.160000,0.380000,0.000000,0.050833,0.030833,0.000000,0.250000,16.862804,10.090000,14.732500,0.074108
02/1943,2.340000,2.770000,4.080000,0.380000,0.000000,0.050833,0.030833,0.000000,0.250000,16.920160,10.690000,15.120100,0.070204
03/1943,2.370000,2.760000,4.010000,0.380000,0.000000,0.050833,0.030833,0.000000,0.250000,17.178264,11.070000,15.230900,0.072696
04/1943,2.350000,2.760000,3.960000,0.380000,0.000000,0.050833,0.030833,0.000000,0.250000,17.379012,11.440000,15.424700,0.077159
05/1943,2.320000,2.740000,3.910000,0.380000,0.000000,0.050833,0.030833,0.000000,0.250000,17.493725,11.890000,15.535500,0.074865
06/1943,2.320000,2.720000,3.880000,0.380000,0.000000,0.050833,0.030833,0.000000,0.250000,17.465047,12.100000,15.452400,0.071459
07/1943,2.300000,2.690000,3.810000,0.380000,0.000000,0.050833,0.030833,0.000000,0.250000,17.350334,12.350000,15.923200,0.059592
08/1943,2.330000,2.690000,3.810000,0.380000,0.000000,0.050833,0.030833,0.000000,0.250000,17.264299,11.740000,16.255500,0.049372
09/1943,2.350000,2.690000,3.830000,0.380000,0.000000,0.050833,0.030833,0.000000,0.250000,17.350334,11.990000,16.670900,0.050858
10/1943,2.350000,2.700000,3.820000,0.380000,0.000000,0.050833,0.030833,0.000000,0.250000,17.407690,11.880000,16.920100,0.045501
11/1943,2.370000,2.710000,3.830000,0.380000,0.000000,0.050833,0.030833,0.000000,0.250000,17.379012,11.330000,17.141700,0.036979
12/1943,2.380000,2.740000,3.820000,0.380000,0.000000,0.050833,0.030833,0.000000,0.250000,17.407690,11.480000,16.920100,0.031802
01/1944,2.380000,2.720000,3.760000,0.380000,0.000000,0.055000,0.032500,0.000000,0.250000,17.379012,11.850000,17.114000,0.030153
02/1944,2.380000,2.740000,3.720000,0.380000,0.000000,0.055000,0.032500,0.000000,0.250000,17.350334,11.770000,17.252500,0.025106
03/1944,2.370000,2.740000,3.700000,0.380000,0.000000,0.055000,0.032500,0.000000,0.250000,17.350334,12.100000,17.224800,0.009967
04/1944,2.370000,2.740000,3.680000,0.380000,0.000000,0.055000,0.032500,0.000000,0.250000,17.436368,11.890000,17.224800,0.003295
05/1944,2.370000,2.730000,3.630000,0.380000,0.000000,0.055000,0.032500,0.000000,0.250000,17.493725,12.100000,17.114000,0.000000
06/1944,2.370000,2.730000,3.590000,0.380000,0.000000,0.055000,0.032500,0.000000,0.250000,17.551081,12.670000,17.058600,0.004914
07/1944,2.380000,2.720000,3.570000,0.380000,0.000000,0.055000,0.032500,0.000000,0.250000,17.637116,13.000000,17.030900,0.016394
08/1944,2.380000,2.710000,3.550000,0.380000,0.000000,0.055000,0.032500,0.000000,0.250000,17.694473,12.810000,17.252500,0.024612
09/1944,2.370000,2.720000,3.560000,0.380000,0.000000,0.055000,0.032500,0.000000,0.250000,17.723151,12.600000,17.141700,0.021260
10/1944,2.370000,2.720000,3.550000,0.380000,0.000000,0.055000,0.032500,0.000000,0.250000,17.723151,12.910000,17.197100,0.017960
11/1944,2.380000,2.720000,3.530000,0.380000,0.000000,0.055000,0.032500,0.000000,0.250000,17.723151,12.820000,17.058600,0.019608
12/1944,2.390000,2.700000,3.490000,0.380000,0.000000,0.055000,0.032500,0.000000,0.250000,17.780507,13.100000,17.003200,0.021191
01/1945,2.390000,2.690000,3.460000,0.380000,0.000000,0.046667,0.025833,0.000000,0.166667,17.780507,13.490000,16.837100,0.022839
02/1945,2.280000,2.650000,3.410000,0.380000,0.000000,0.046667,0.025833,0.000000,0.166667,17.751829,13.940000,16.781700,0.022877
03/1945,2.280000,2.620000,3.380000,0.380000,0.000000,0.046667,0.025833,0.000000,0.166667,17.751829,13.930000,16.670900,0.022877
04/1945,2.220000,2.610000,3.360000,0.380000,0.000000,0.046667,0.025833,0.000000,0.166667,17.780507,14.280000,16.366300,0.019545
05/1945,2.220000,2.620000,3.320000,0.380000,0.000000,0.046667,0.025833,0.000000,0.166667,17.923899,14.820000,15.923200,0.024293
06/1945,2.130000,2.610000,3.290000,0.380000,0.000000,0.046667,0.025833,0.000000,0.166667,18.067290,15.090000,15.563200,0.028988
07/1945,2.120000,2.600000,3.260000,0.380000,0.000000,0.046667,0.025833,0.000000,0.166667,18.124646,14.780000,15.203200,0.027267
08/1945,2.150000,2.610000,3.260000,0.380000,0.000000,0.046667,0.025833,0.000000,0.166667,18.124646,14.830000,13.624700,0.024020
09/1945,2.150000,2.620000,3.240000,0.380000,0.000000,0.046667,0.025833,0.000000,0.166667,18.038611,15.840000,12.406300,0.017643
10/1945,2.080000,2.620000,3.200000,0.380000,0.000000,0.046667,0.025833,0.000000,0.166667,18.038611,16.500000,11.907800,0.017643
11/1945,2.030000,2.620000,3.150000,0.380000,0.000000,0.046667,0.025833,0.000000,0.166667,18.124646,17.040000,12.350900,0.022401
12/1945,2.000000,2.610000,3.100000,0.380000,0.000000,0.046667,0.025833,0.000000,0.166667,18.182003,17.330000,12.406300,0.022329
01/1946,1.910000,2.540000,3.010000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,18.182003,18.020000,11.713900,0.022329
02/1946,1.880000,2.480000,2.950000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,18.124646,18.070000,11.132400,0.020784
03/1946,1.910000,2.470000,2.940000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,18.239359,17.530000,12.295500,0.027093
04/1946,1.930000,2.460000,2.960000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,18.354072,18.660000,12.074000,0.031749
05/1946,2.030000,2.510000,3.020000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,18.440107,18.700000,11.630900,0.028393
06/1946,2.010000,2.490000,3.030000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,18.640854,18.580000,12.350900,0.031253
07/1946,2.010000,2.480000,3.030000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,19.759306,18.050000,12.766300,0.086352
08/1946,2.080000,2.510000,3.030000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,20.189479,17.700000,13.237000,0.107889
09/1946,2.150000,2.580000,3.100000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,20.418905,15.090000,13.486300,0.123947
10/1946,2.130000,2.600000,3.150000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,20.820401,14.750000,13.735500,0.143419
11/1946,2.130000,2.590000,3.170000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,21.307931,14.690000,13.818600,0.161807
12/1946,2.120000,2.610000,3.170000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,21.480000,15.130000,13.901700,0.166690
01/1947,2.090000,2.570000,3.130000,0.380000,0.000000,0.052500,0.025833,0.000000,0.166667,21.480000,15.210000,14.067800,0.166690
02/1947,2.120000,2.550000,3.120000,0.380000,0.000000,0.052500,0.025833,0.000000,0.166667,21.620000,15.800000,14.150900,0.176346
03/1947,2.120000,2.550000,3.150000,0.380000,0.000000,0.052500,0.025833,0.000000,0.166667,22.000000,15.160000,14.234000,0.187461
04/1947,2.130000,2.530000,3.160000,0.380000,0.000000,0.052500,0.025833,0.000000,0.166667,22.000000,14.600000,14.123200,0.181191
05/1947,2.140000,2.530000,3.170000,0.380000,0.000000,0.052500,0.025833,0.000000,0.166667,21.950000,14.340000,14.178600,0.174239
06/1947,2.150000,2.550000,3.210000,0.380000,0.000000,0.052500,0.025833,0.000000,0.166667,22.080000,14.840000,14.178600,0.169317
07/1947,2.140000,2.550000,3.180000,0.660000,0.000000,0.052500,0.025833,0.000000,0.166667,22.230000,15.770000,14.095500,0.117818
08/1947,2.100000,2.560000,3.170000,0.750000,0.000000,0.052500,0.025833,0.000000,0.166667,22.400000,15.460000,14.178600,0.103899
09/1947,2.110000,2.610000,3.230000,0.800000,0.000000,0.052500,0.025833,0.000000,0.166667,22.840000,15.060000,14.289400,0.112052
10/1947,2.150000,2.700000,3.350000,0.850000,0.000000,0.052500,0.025833,0.000000,0.166667,22.910000,15.450000,14.427800,0.095640
11/1947,2.230000,2.770000,3.440000,0.920000,0.000000,0.052500,0.025833,0.000000,0.166667,23.060000,15.270000,14.621700,0.079020
12/1947,2.330000,2.860000,3.520000,0.950000,0.000000,0.052500,0.025833,0.000000,0.166667,23.410000,15.030000,14.677100,0.086041
01/1948,2.450000,2.860000,3.520000,0.970000,0.000000,0.000000,0.000000,0.000000,0.000000,23.680000,14.830000,14.760100,0.097509
02/1948,2.430000,2.850000,3.530000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.670000,14.100000,14.787800,0.090590
03/1948,2.410000,2.830000,3.530000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.500000,14.300000,14.621700,0.065958
04/1948,2.410000,2.780000,3.470000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.820000,15.400000,14.649400,0.079483
05/1948,2.360000,2.760000,3.380000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.010000,16.150000,14.898600,0.089703
06/1948,2.360000,2.760000,3.340000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.150000,16.820000,15.092400,0.089612
07/1948,2.380000,2.810000,3.370000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.400000,16.420000,15.092400,0.093140
08/1948,2.420000,2.840000,3.440000,1.060000,0.000000,0.000000,0.000000,0.000000,0.000000,24.430000,15.940000,15.037000,0.086751
09/1948,2.430000,2.840000,3.450000,1.090000,0.000000,0.000000,0.000000,0.000000,0.000000,24.360000,15.760000,14.926300,0.064429
10/1948,2.450000,2.840000,3.500000,1.120000,0.000000,0.000000,0.000000,0.000000,0.000000,24.310000,16.190000,15.037100,0.059314
11/1948,2.430000,2.840000,3.530000,1.140000,0.000000,0.000000,0.000000,0.000000,0.000000,24.160000,15.290000,14.843200,0.046599
12/1948,2.410000,2.790000,3.530000,1.160000,0.000000,0.000000,0.000000,0.000000,0.000000,24.050000,15.190000,14.704700,0.026972
01/1949,2.380000,2.710000,3.460000,1.170000,0.000000,0.160000,0.070000,0.000000,0.416667,24.010000,15.360000,14.566300,0.013840
02/1949,2.340000,2.710000,3.450000,1.170000,0.000000,0.160000,0.070000,0.000000,0.416667,23.910000,14.770000,14.427800,0.010088
03/1949,2.330000,2.700000,3.470000,1.170000,0.000000,0.160000,0.070000,0.000000,0.416667,23.910000,14.910000,14.150900,0.017296
04/1949,2.320000,2.700000,3.450000,1.170000,0.000000,0.160000,0.070000,0.000000,0.416667,23.920000,14.890000,14.067800,0.004189
05/1949,2.320000,2.710000,3.450000,1.170000,0.000000,0.160000,0.070000,0.000000,0.416667,23.910000,14.780000,13.874000,-0.004174
06/1949,2.310000,2.710000,3.470000,1.170000,0.000000,0.160000,0.070000,0.000000,0.416667,23.920000,13.970000,13.846300,-0.009569
07/1949,2.210000,2.670000,3.460000,1.020000,0.000000,0.160000,0.070000,0.000000,0.416667,23.700000,14.760000,13.818600,-0.029108
08/1949,2.190000,2.620000,3.400000,1.040000,0.000000,0.160000,0.070000,0.000000,0.416667,23.700000,15.290000,13.957000,-0.030337
09/1949,2.190000,2.600000,3.370000,1.070000,0.000000,0.160000,0.070000,0.000000,0.416667,23.750000,15.490000,14.095500,-0.025360
10/1949,2.200000,2.610000,3.360000,1.050000,0.000000,0.160000,0.070000,0.000000,0.416667,23.670000,15.890000,13.569400,-0.026679
11/1949,2.190000,2.600000,3.350000,1.080000,0.000000,0.160000,0.070000,0.000000,0.416667,23.700000,16.110000,13.929400,-0.019223
12/1949,2.180000,2.580000,3.310000,1.100000,0.000000,0.160000,0.070000,0.000000,0.416667,23.610000,16.540000,14.178600,-0.018465
01/1950,2.210000,2.570000,3.240000,1.070000,0.000000,0.000000,0.000000,0.000000,0.000000,23.510000,16.880000,14.427800,-0.021045
02/1950,2.240000,2.580000,3.240000,1.120000,0.000000,0.000000,0.000000,0.000000,0.000000,23.610000,17.210000,14.483200,-0.012626
03/1950,2.260000,2.580000,3.240000,1.120000,0.000000,0.000000,0.000000,0.000000,0.000000,23.640000,17.350000,14.954000,-0.011357
04/1950,2.260000,2.600000,3.230000,1.150000,0.000000,0.000000,0.000000,0.000000,0.000000,23.650000,17.840000,15.452400,-0.011352
05/1950,2.240000,2.610000,3.250000,1.160000,0.000000,0.000000,0.000000,0.000000,0.000000,23.770000,18.440000,15.812400,-0.005873
06/1950,2.240000,2.620000,3.280000,1.150000,0.000000,0.000000,0.000000,0.000000,0.000000,23.880000,18.740000,16.283200,-0.001674
07/1950,2.270000,2.650000,3.320000,1.160000,0.000000,0.000000,0.000000,0.000000,0.000000,24.070000,17.380000,16.809400,0.015491
08/1950,2.270000,2.610000,3.230000,1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,24.200000,18.430000,17.335500,0.020878
09/1950,2.290000,2.640000,3.210000,1.300000,0.000000,0.000000,0.000000,0.000000,0.000000,24.340000,19.080000,17.224800,0.024539
10/1950,2.320000,2.670000,3.220000,1.310000,0.000000,0.000000,0.000000,0.000000,0.000000,24.500000,19.870000,17.335500,0.034465
11/1950,2.300000,2.670000,3.220000,1.360000,0.000000,0.000000,0.000000,0.000000,0.000000,24.600000,19.830000,17.307800,0.037271
12/1950,2.320000,2.670000,3.200000,1.340000,0.000000,0.000000,0.000000,0.000000,0.000000,24.980000,19.750000,17.612500,0.056405
01/1951,2.320000,2.660000,3.170000,1.340000,0.000000,0.035833,0.015000,0.000000,0.083333,25.380000,21.210000,17.667800,0.076536
02/1951,2.340000,2.660000,3.160000,1.360000,0.000000,0.035833,0.015000,0.000000,0.083333,25.830000,22.000000,17.778600,0.089866
03/1951,2.440000,2.780000,3.230000,1.400000,0.000000,0.035833,0.015000,0.000000,0.083333,25.880000,21.630000,17.861700,0.090530
04/1951,2.440000,2.870000,3.350000,1.470000,0.000000,0.035833,0.015000,0.000000,0.083333,25.920000,21.920000,17.889400,0.091652
05/1951,2.480000,2.890000,3.400000,1.550000,0.000000,0.035833,0.015000,0.000000,0.083333,25.990000,21.930000,17.834000,0.089288
06/1951,2.540000,2.940000,3.490000,1.450000,0.000000,0.035833,0.015000,0.000000,0.083333,25.930000,21.550000,17.750900,0.082359
07/1951,2.500000,2.940000,3.530000,1.560000,0.000000,0.035833,0.015000,0.000000,0.083333,25.910000,21.930000,17.474000,0.073663
08/1951,2.530000,2.880000,3.500000,1.620000,0.000000,0.035833,0.015000,0.000000,0.083333,25.860000,22.890000,17.307800,0.066345
09/1951,2.530000,2.840000,3.460000,1.630000,0.000000,0.035833,0.015000,0.000000,0.083333,26.030000,23.480000,17.418600,0.067129
10/1951,2.500000,2.890000,3.500000,1.540000,0.000000,0.035833,0.015000,0.000000,0.083333,26.160000,23.360000,17.390900,0.065558
11/1951,2.570000,2.960000,3.560000,1.560000,0.000000,0.035833,0.015000,0.000000,0.083333,26.320000,22.710000,17.529400,0.067583
12/1951,2.630000,3.010000,3.610000,1.730000,0.000000,0.035833,0.015000,0.000000,0.083333,26.470000,23.410000,17.640200,0.057937
01/1952,2.680000,2.980000,3.590000,1.570000,0.000000,0.000000,0.000000,0.000000,0.000000,26.450000,24.190000,17.834000,0.041295
02/1952,2.670000,2.930000,3.530000,1.540000,0.000000,0.000000,0.000000,0.000000,0.000000,26.410000,23.750000,17.944800,0.022206
03/1952,2.650000,2.960000,3.510000,1.590000,0.000000,0.000000,0.000000,0.000000,0.000000,26.390000,23.810000,18.000200,0.019515
04/1952,2.560000,2.930000,3.500000,1.570000,0.000000,0.000000,0.000000,0.000000,0.000000,26.460000,23.740000,17.834000,0.020619
05/1952,2.540000,2.930000,3.490000,1.670000,0.000000,0.000000,0.000000,0.000000,0.000000,26.470000,23.730000,17.667800,0.018300
06/1952,2.580000,2.940000,3.500000,1.700000,0.000000,0.000000,0.000000,0.000000,0.000000,26.530000,24.380000,17.501700,0.022876
07/1952,2.580000,2.950000,3.500000,1.810000,0.000000,0.000000,0.000000,0.000000,0.000000,26.680000,25.080000,17.224800,0.029285
08/1952,2.670000,2.940000,3.510000,1.830000,0.000000,0.000000,0.000000,0.000000,0.000000,26.690000,25.180000,18.332500,0.031592
09/1952,2.690000,2.950000,3.520000,1.710000,0.000000,0.000000,0.000000,0.000000,0.000000,26.630000,24.780000,18.997100,0.022789
